2;NQ001634AAF60;21/03/2013;0;04/04/2013;300;18/04/2013;150;09/05/2013;450;
2;NQ001635AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001636AAF60;21/03/2013;0;04/04/2013;750;18/04/2013;300;09/05/2013;450;
2;NQ001637AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001639AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;0;09/05/2013;150;
2;NQ001641AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001644AAF60;21/03/2013;0;04/04/2013;450;18/04/2013;600;09/05/2013;450;
2;NQ001646AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;150;09/05/2013;450;
2;NQ001647AAF60;21/03/2013;0;04/04/2013;1050;18/04/2013;300;09/05/2013;450;
2;NQ001648AAF60;21/03/2013;0;04/04/2013;750;18/04/2013;300;09/05/2013;450;
2;NQ001649AAF60;21/03/2013;0;04/04/2013;750;18/04/2013;300;09/05/2013;450;
2;NQ001652AAF60;21/03/2013;300;04/04/2013;300;18/04/2013;150;09/05/2013;300;
2;NQ001653AAF60;21/03/2013;600;04/04/2013;750;18/04/2013;750;09/05/2013;300;
2;NQ001654AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;150;09/05/2013;150;
2;NQ001655AAF60;21/03/2013;900;04/04/2013;750;18/04/2013;750;09/05/2013;300;
2;NQ001656AAF60;21/03/2013;150;04/04/2013;300;18/04/2013;300;09/05/2013;150;
2;NQ001657AAF60;21/03/2013;450;04/04/2013;300;18/04/2013;300;09/05/2013;150;
2;NQ001659AAF60;21/03/2013;450;04/04/2013;300;18/04/2013;300;09/05/2013;150;
2;NQ001660AAF60;21/03/2013;300;04/04/2013;450;18/04/2013;450;09/05/2013;150;
2;NQ001662AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001663AAF60;21/03/2013;450;04/04/2013;300;18/04/2013;300;09/05/2013;150;
2;NQ001664AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001665AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001669AAF60;21/03/2013;300;04/04/2013;300;18/04/2013;300;09/05/2013;150;
2;NQ001671AAF60;21/03/2013;0;04/04/2013;150;18/04/2013;150;09/05/2013;150;
2;NQ001672AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001673AAF60;21/03/2013;300;04/04/2013;300;18/04/2013;300;09/05/2013;300;
2;NQ001674AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;300;
2;NQ001675AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
2;NQ001676AAF60;21/03/2013;150;04/04/2013;300;18/04/2013;300;09/05/2013;150;
2;NQ001677AAF60;21/03/2013;0;04/04/2013;0;18/04/2013;0;09/05/2013;0;
